[name]ODDAJANJE SOB METKA GRETA KERŠTANJ S.P. |[address]Borovška cesta, 8 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.4852725, 13.7939655 |[pref contact] [Telefon: 04 588 55 33] 
[name]ZAVAROVALNICA TRIGLAV, d.d. |[address]Zdraviliška cesta, 24 |[city]Podčetrtek |[zipcode]3254 |[coordinates]46.1562308, 15.60653 |[pref contact] [Telefon: 01 474 75 07, Telefaks: 01 231 64 56, Elektronska pošta: triglav@vep.si, Elektronska pošta: info@triglav.si] 
[name]ZAVAROVALNICA TRIGLAV, d.d. |[address]Zdraviliška cesta, 24 |[city]Podčetrtek |[zipcode]3254 |[coordinates]46.1562308, 15.60653 |[pref contact] [Telefon: 01 474 75 07, Telefaks: 01 231 64 56, Elektronska pošta: triglav@vep.si, Elektronska pošta: info@triglav.si] 
[name]ZAVAROVALNICA TRIGLAV, d.d. |[address]Razborca, 0 |[city]Neopredeljeno |[zipcode]0 |[coordinates]46.4821989, 15.1873892 |[pref contact] [Telefon: 01 474 75 07, Telefaks: 01 231 64 56, Elektronska pošta: triglav@vep.si, Elektronska pošta: info@triglav.si] 
[name]ZAVAROVALNICA TRIGLAV, d.d. |[address]Plužna, 0 |[city]Neopredeljeno |[zipcode]0 |[coordinates]46.33609080000001, 13.5194364 |[pref contact] [Telefon: 01 474 75 07, Telefaks: 01 231 64 56, Elektronska pošta: triglav@vep.si, Elektronska pošta: info@triglav.si] 
[name]ZAVAROVALNICA TRIGLAV, d.d. |[address]Velika Planina, 0 |[city]Neopredeljeno |[zipcode]0 |[coordinates]46.3, 14.6666667 |[pref contact] [Telefon: 01 474 75 07, Telefaks: 01 231 64 56, Elektronska pošta: triglav@vep.si, Elektronska pošta: info@triglav.si] 
[name]ZAVAROVALNICA TRIGLAV, d.d. |[address]Trenta, 46 |[city]Soča |[zipcode]5232 |[coordinates]46.3824872, 13.7553357 |[pref contact] [Telefon: 01 474 75 07, Telefaks: 01 231 64 56, Elektronska pošta: triglav@vep.si, Elektronska pošta: info@triglav.si] 
[name]ZAVAROVALNICA TRIGLAV, d.d. |[address]Trenta, 46 |[city]Soča |[zipcode]5232 |[coordinates]46.3824872, 13.7553357 |[pref contact] [Telefon: 01 474 75 07, Telefaks: 01 231 64 56, Elektronska pošta: triglav@vep.si, Elektronska pošta: info@triglav.si] 
[name]ZAVAROVALNICA TRIGLAV, d.d. |[address]Ravne v Bohinju, 23 |[city]Bohinjska Bistrica |[zipcode]4264 |[coordinates]46.2591297, 13.9617519 |[pref contact] [Telefon: 01 474 75 07, Telefaks: 01 231 64 56, Elektronska pošta: triglav@vep.si, Elektronska pošta: info@triglav.si] 
[name]VLADIMIR APOLLONIO - sobodajalec |[address]Vojkovo nabrežje, 31 |[city]Koper - Capodistria |[zipcode]6000 |[coordinates]45.5470275, 13.7352399 |[pref contact] [GSM: 031 653 123] 
[name]Peritus, poslovno svetovanje, d.o.o. |[address]Gregorčičeva ulica, 38 |[city]Piran - Pirano |[zipcode]6330 |[coordinates]45.5295836, 13.5648935 |[pref contact] [Elektronska pošta: acc@secondlifeinpiran.com] 
[name]PROM-TECH, družba za poslovno svetovanje, gradbeništvo, trgovino in druge storitve, d.o.o. |[address]Ulica Koroškega bataljona, 26 |[city]Ljubljana - Črnuče |[zipcode]1231 |[coordinates]46.0968735, 14.5227232 |[pref contact] [Spletni naslov: https://prom-tech.eu/domov/, GSM: 040/469-033, Elektronska pošta: si.info@prom-tech.eu] 
[name]MALI ČOKO, proizvodnja in prodaja naravnega sladoleda, d.o.o. |[address]Ulica Istrskega odreda, 1 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.5079784, 13.6017757 |[pref contact] [Spletni naslov: malicoko.si, GSM: 031 301 620, Elektronska pošta: info@malicoko.si] 
[name]GooDle, gostinstvo, trgovina in storitve d.o.o. |[address]Kersnikova ulica, 3 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0557704, 14.5037473 |[pref contact] [Elektronska pošta: lks3117@gmail.com] 
[name]AHAC trgovinsko podjetje d.o.o. |[address]Potrčeva ulica, 1 |[city]Slovenska Bistrica |[zipcode]2310 |[coordinates]46.3853323, 15.5677719 |[pref contact] [Telefon: 03 746 66 54, Elektronska pošta: racunovodstvo@ahac.si] 
[name]KLADI, gradbeništvo in druge storitve, d.o.o. |[address]Ribnica na Pohorju, 40 |[city]Ribnica na Pohorju |[zipcode]2364 |[coordinates]46.5356403, 15.2675136 |[pref contact] [GSM: 041 885 636] 
[name]SVETLA STRAN, finančno-računovodske storitve, d.o.o. |[address]Pot na Rakovo jelšo, 85 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.030293, 14.504141 |[pref contact] [Elektronska pošta: info@bssljubljana.com] 
[name]MIHOVEC, razvoj investicijskih projektov in podjetniško svetovanje d.o.o., Ljubljana |[address]Soteska, 8 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0482044, 14.5022661 |[pref contact] [Telefon: 01 241 50 90, Telefaks: 01 241 50 95, Elektronska pošta: info@mihovec.si] 
[name]MIHOVEC, razvoj investicijskih projektov in podjetniško svetovanje d.o.o., Ljubljana |[address]Kladezna ulica, 12 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0445362, 14.5037399 |[pref contact] [Telefon: 01 241 50 90, Telefaks: 01 241 50 95, Elektronska pošta: info@mihovec.si] 
[name]PLANINSKO DRUŠTVO KOČEVJE |[address]Podgorska ulica, 63 |[city]Kočevje |[zipcode]1330 |[coordinates]45.6200195, 14.8473453 |[pref contact] [Elektronska pošta: pdkocevje@pzs.si] 
[name]STEPRA d.o.o., podjetje za izvedbo dogodkov, marketinga in naprednih energetskih rešitev |[address]Radegunda, 109 |[city]Mozirje |[zipcode]3330 |[coordinates]46.3690928, 14.8951475 |[pref contact] [Elektronska pošta: bopraznikar@gmail.com] 
[name]KMEČKI HRAM gostinstvo, turizem, trgovina d.o.o. |[address]Tomačevska cesta, 50 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0788697, 14.5364648 |[pref contact] [Telefon: 01 5607000, Spletni naslov: www.kmeckihram.si, Elektronska pošta: penzion.kmeckihram@siol.net] 
[name]KATJA GRUMEREC - SOBODAJALKA |[address]Moste, 68 |[city]Žirovnica |[zipcode]4274 |[coordinates]46.410474, 14.1363341 |[pref contact] [Elektronska pošta: finestayslovenia@gmail.com Telefon: (386)41735897] 
[name]DELFIN Hotel Zveze društev upokojencev Slovenije d.o.o. Izola |[address]Tomažičeva ulica, 10 |[city]Izola - Isola |[zipcode]6310 |[coordinates]45.5328016, 13.6510231 |[pref contact] [Spletni naslov: www.hotel-delfin.si, Elektronska pošta: info@hotel-delfin.si] 
[name]DELFIN Hotel Zveze društev upokojencev Slovenije d.o.o. Izola |[address]Dantejeva ulica, 1 |[city]Izola - Isola |[zipcode]6310 |[coordinates]45.53405250000001, 13.6594023 |[pref contact] [Spletni naslov: www.hotel-delfin.si, Elektronska pošta: info@hotel-delfin.si] 
[name]DELFIN Hotel Zveze društev upokojencev Slovenije d.o.o. Izola |[address]Morova ulica, 35 |[city]Izola - Isola |[zipcode]6310 |[coordinates]45.5307199, 13.6457993 |[pref contact] [Spletni naslov: www.hotel-delfin.si, Elektronska pošta: info@hotel-delfin.si] 
[name]DELFIN Hotel Zveze društev upokojencev Slovenije d.o.o. Izola |[address]Morova ulica, 25 |[city]Izola - Isola |[zipcode]6310 |[coordinates]45.5300461, 13.6482633 |[pref contact] [Spletni naslov: www.hotel-delfin.si, Elektronska pošta: info@hotel-delfin.si] 
[name]MIRAG INVEST posredovanje d.o.o. |[address]Vinica, 15 |[city]Vinica |[zipcode]8344 |[coordinates]45.4595406, 15.2559797 |[pref contact] [Elektronska pošta: RACUNOVODSTVO@MIRAG.SI] 
[name]INVESHER, trgovanje in investiranja nepremičnin d.o.o. |[address]Banovci, 24 |[city]Veržej |[zipcode]9241 |[coordinates]46.5693521, 16.1662013 |[pref contact] [Spletni naslov: www.invesher.si, GSM: 041 369 214, Elektronska pošta: info@invesher.com] 
[name]TORCIDA, prenočišča in gostinstvo, d.o.o. |[address]Zagova ulica, 6 |[city]Lendava |[zipcode]9220 |[coordinates]46.5506012, 16.4231801 |[pref contact] [Elektronska pošta: torcida.prenocisca@gmail.com] 
[name]REGENTOVA, dejavnost izvedbe stavbnih projektov, d.o.o. |[address]Regentova cesta, 21 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0792194, 14.4706786 |[pref contact] [Elektronska pošta: sandi@noblvila.si] 
[name]VUDEX družba za trgovanje s pohištvom, d.o.o. |[address]Vošnjakova ulica, 5 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0565793, 14.5025701 |[pref contact] [Telefon: 01-5197 210, Telefaks: 01-5181 532, Elektronska pošta: igor@ceta.si] 
[name]WOOD-FOREST GROUP a.s. Podružnica |[address]Vipolže, 19 |[city]Dobrovo v Brdih |[zipcode]5212 |[coordinates]45.9711661, 13.5382814 |[pref contact] [Elektronska pošta: garnibc.booking@gmail.com Telefon: (386)59179375] 
[name]ZDM, družba za trajnostni razvoj, d.o.o. |[address]Strunjan, 99 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.5301416, 13.6110592 |[pref contact] [Spletni naslov: www.zdmnatura.si, GSM: 051230223, Elektronska pošta: info@zdmnatura.si] 
[name]ZDM, družba za trajnostni razvoj, d.o.o. |[address]Cesta borcev, 1 |[city]Koper - Capodistria |[zipcode]6000 |[coordinates]45.5473533, 13.7665057 |[pref contact] [Spletni naslov: www.zdmnatura.si, GSM: 051230223, Elektronska pošta: info@zdmnatura.si] 
[name]JUSTIN storitve, trgovina, inženiring in izobraževanje d.o.o. |[address]Donačka Gora, 42 |[city]Rogatec |[zipcode]3252 |[coordinates]46.2574628, 15.7415994 |[pref contact] [Elektronska pošta: info@justin.si] 
[name]JUSTIN storitve, trgovina, inženiring in izobraževanje d.o.o. |[address]Donačka Gora, 42 |[city]Rogatec |[zipcode]3252 |[coordinates]46.2574628, 15.7415994 |[pref contact] [Elektronska pošta: info@justin.si] 
[name]Oddaja apartmajev, Olga Salomasova s.p. |[address]Petkovškovo nabrežje, 43 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.052148, 14.5118378 |[pref contact] [Elektronska pošta: olyga.salomasova@gmail.com Telefon: (386)68609242] 
[name]ROSSANA, turizem in izobraževanje, d.o.o. |[address]Tržaška cesta, 17 |[city]Logatec |[zipcode]1370 |[coordinates]45.9180108, 14.2273925 |[pref contact] [Spletni naslov: www.rossana.si , Elektronska pošta: info@rossana.si ] 
[name]Komunala Tolmin, javno podjetje, d.o.o. |[address]Topliška cesta, 35 |[city]Brežice |[zipcode]8250 |[coordinates]45.8880374, 15.6344203 |[pref contact] [Telefaks: 05-3881025, Elektronska pošta: info@komunala-tolmin.si] 
[name]ASEK turizem d.o.o. |[address]Levstikova ulica, 3 |[city]Izola - Isola |[zipcode]6310 |[coordinates]45.5413843, 13.6580534 |[pref contact] [Spletni naslov: www.villa-almira.si, GSM:  041 716 933, Elektronska pošta: info@villa-almira.si] 
[name]Oddajanje turističnih kapacitet, Roman Koren s.p. |[address]Drežnica, 25 |[city]Kobarid |[zipcode]5222 |[coordinates]46.2570261, 13.6142827 |[pref contact] [Elektronska pošta: hisa.roman@gmail.com Telefon: (386)31714681] 
[name]APARTMAJI KANALEC, DAVID KANALEC - SOBODAJALEC |[address]Pod Brajdo, 9 |[city]Tolmin |[zipcode]5220 |[coordinates]46.179883, 13.731346 |[pref contact] [Telefon: 041 475 306, Elektronska pošta: apartmaji.kanalec@gmail.com] 
[name]Planina nad Vrhniko, dejavnost planinskih domov, d.o.o. |[address]Stara Vrhnika, 154 |[city]Vrhnika |[zipcode]1360 |[coordinates]45.9713961, 14.2515091 |[pref contact] [GSM: 040 848 442, Elektronska pošta: planinanadvrhniko@gmail.com] 
[name]OBMOČNA OBRTNO-PODJETNIŠKA ZBORNICA SLOVENSKA BISTRICA |[address]Rogla, 6 |[city]Zreče |[zipcode]3214 |[coordinates]46.4514821, 15.3328783 |[pref contact] [Telefon: 02 818 14 20, Telefaks: 02 818 31 10, Spletni naslov: http://www.ooz-sb.si, Elektronska pošta: olga.kampus@ozs.si] 
[name]OBMOČNA OBRTNO-PODJETNIŠKA ZBORNICA SLOVENSKA BISTRICA |[address]Čičare, 11 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.488862, 13.7971641 |[pref contact] [Telefon: 02 818 14 20, Telefaks: 02 818 31 10, Spletni naslov: http://www.ooz-sb.si, Elektronska pošta: olga.kampus@ozs.si] 
[name]OBMOČNA OBRTNO-PODJETNIŠKA ZBORNICA SLOVENSKA BISTRICA |[address]Topliška cesta, 35 |[city]Brežice |[zipcode]8250 |[coordinates]45.8880374, 15.6344203 |[pref contact] [Telefon: 02 818 14 20, Telefaks: 02 818 31 10, Spletni naslov: http://www.ooz-sb.si, Elektronska pošta: olga.kampus@ozs.si] 
[name]ŠILAK VLADIMIR S.P. - ODDAJA SOB |[address]Dravska ulica, 13 |[city]Ptuj |[zipcode]2250 |[coordinates]46.4189707, 15.8674417 |[pref contact] [GSM: 031 597 361] 
[name]Turizem, šport in izobraževanje, Matjaž Stare s.p. |[address]Vodnikova cesta, 4 |[city]Bohinjska Bistrica |[zipcode]4264 |[coordinates]46.2716818, 13.9549324 |[pref contact] [Elektronska pošta: matjazstare@gmail.com Telefon: (386)41356148] 
[name]LOVENJAKOV DVOR, Podjetje za gostinstvo, turizem in trgovino d.o.o. |[address]Polana, 40 |[city]Murska Sobota |[zipcode]9000 |[coordinates]46.6824977, 16.1386279 |[pref contact] [Telefon: 02 5252 158, Spletni naslov: www.lovenjakov-dvor.si, Elektronska pošta: hotel.strk@siol.net] 
[name]LOVENJAKOV DVOR, Podjetje za gostinstvo, turizem in trgovino d.o.o. |[address]Polana, 40 |[city]Murska Sobota |[zipcode]9000 |[coordinates]46.6824977, 16.1386279 |[pref contact] [Telefon: 02 5252 158, Spletni naslov: www.lovenjakov-dvor.si, Elektronska pošta: hotel.strk@siol.net] 
[name]MORSKI SVET d.o.o., najem in storitve |[address]Stara cesta, 6 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.5154116, 13.5910011 |[pref contact] [GSM: 041 921 212, Elektronska pošta: morski.svet@mail.com] 
[name]AFALONA, poslovne storitve, nepremičnine in svetovanje, d.o.o. |[address]Hočko Pohorje, 40 |[city]Pohorje |[zipcode]2208 |[coordinates]46.5033578, 15.5782289 |[pref contact] [GSM: 070 822 048, Elektronska pošta: info@afalona.eu] 
[name]PRETIOSA, nepremičnine, investicije, svetovanje d.o.o. |[address]Gregorčičeva ulica, 20 |[city]Maribor |[zipcode]2000 |[coordinates]46.5613311, 15.6453304 |[pref contact] [Elektronska pošta: info@mariborrooms.si] 
[name]NAVDIHI, svetovanje, izobraževanje, marketing, d.o.o. |[address]Kocbekova ulica, 5 |[city]Celje |[zipcode]3000 |[coordinates]46.2312985, 15.264113 |[pref contact] [Elektronska pošta: navdihi@gmail.com] 
[name]NAVDIHI, svetovanje, izobraževanje, marketing, d.o.o. |[address]Reber, 2 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0363798, 14.4896074 |[pref contact] [Elektronska pošta: navdihi@gmail.com] 
[name]GORSKA MAGNOLIJA, poslovno svetovanje, d.o.o. |[address]Gornje Cerovo, 71 |[city]Kojsko |[zipcode]5211 |[coordinates]45.97615649999999, 13.5625418 |[pref contact] [GSM: 041 851 321, Elektronska pošta: titovets.n@gmail.com] 
[name]BAZA, posredovanje v prometu z nepremičninami, Brina Sotlar s.p. |[address]Trg golobarskih žrtev, 18 |[city]Bovec |[zipcode]5230 |[coordinates]46.33835149999999, 13.552399 |[pref contact] [Elektronska pošta: brina.sotlar@bazarealestate.com Telefon: N/A] 
[name]POPO proizvodno in trgovsko podjetje d.o.o. |[address]Gradišče, 7 |[city]Slovenj Gradec |[zipcode]2380 |[coordinates]46.5194133, 15.0873213 |[pref contact] [Elektronska pošta: apartma@popo.si Telefon: (386)31702020] 
[name]ANTON ZEVNIK - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI |[address]Rimska cesta, 22 |[city]Brežice |[zipcode]8250 |[coordinates]45.8918685, 15.6014872 |[pref contact] [Telefon: 041 69 54 52] 
[name]MESTNI PRISTAN gostinstvo in turizem d.o.o. |[address]Jurčičev trg, 1 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.048296, 14.5052331 |[pref contact] [Elektronska pošta: hotel@zlataladjica.com] 
[name]PULSERA, svetovanje in posredništvo, d.o.o. |[address]Cankarjeva cesta, 11 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0527089, 14.5014028 |[pref contact] [Elektronska pošta: PULSERA@EMAIL.SI] 
[name]BITRIVER, inženiring, svetovanje in storitve, d.o.o. |[address]Pohorska ulica, 55 |[city]Maribor |[zipcode]2000 |[coordinates]46.5344828, 15.6012352 |[pref contact] [Elektronska pošta: saso.meden@bitriver.si] 
[name]POSREDNIŠTVO PRI PRODAJI RAZNOVRSTNIH IZDELKOV IN GOSTINSKE STORITVE, SANDRA REŽONJA S.P. |[address]Dolga ulica, 4 |[city]Moravske Toplice |[zipcode]9226 |[coordinates]46.685998, 16.2233738 |[pref contact] [Elektronska pošta: N/A Telefon: ] 
[name]ASM MONTAŽA, montaža kovninskih konstrukcij, elektroinstalacije in druge storitve, d.o.o. |[address]Koroška cesta, 48 |[city]Maribor |[zipcode]2000 |[coordinates]46.5590406, 15.6375929 |[pref contact] [Elektronska pošta: my-email71@mail.ru] 
[name]MURSKA TRANSPORT d.o.o. |[address]Vilfanova ulica, 2 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.5163668, 13.575332 |[pref contact] [Spletni naslov: www.murska-transport.com, GSM: 041 326 115, Elektronska pošta: petra@mtp.si] 
[name]MURSKA TRANSPORT d.o.o. |[address]Obrtna ulica, 28 |[city]Murska Sobota |[zipcode]9000 |[coordinates]46.6684823, 16.1785237 |[pref contact] [Spletni naslov: www.murska-transport.com, GSM: 041 326 115, Elektronska pošta: petra@mtp.si] 
[name]SIDK oddajanje in upravljanje nepremičnin d.o.o. |[address]Miklavž pri Taboru, 61 |[city]Tabor |[zipcode]3304 |[coordinates]46.20362309999999, 15.0138644 |[pref contact] [Spletni naslov: www.attic.si, Elektronska pošta: oldattic.si@gmail.com] 
[name]ELEKTRO UNIMONT proizvodnja, montaža d.d. |[address]Rogla, 25 |[city]Zreče |[zipcode]3214 |[coordinates]46.4515804, 15.3318798 |[pref contact] [Telefon: 03 757 35 12, Elektronska pošta: info@elektro-unimont.si] 
[name]KRPAN GROSUPLJE, gostinstvo, turizem, inženiring, d.o.o. |[address]Cesta na Krko, 16 |[city]Grosuplje |[zipcode]1290 |[coordinates]45.9531555, 14.660962 |[pref contact] [Telefon: 01 787 14 68, GSM: 041 691 900, Elektronska pošta: krpan.grosuplje@gmail.com] 
[name]VORTEX, Metka Jakomin, sobodajalstvo in posredništvo pri prodaji raznovrstnih izdelkov s.p. |[address]Dolgovaške Gorice, 203 |[city]Lendava |[zipcode]9220 |[coordinates]46.5764632, 16.4675926 |[pref contact] [Elektronska pošta: info@lindika.si Telefon: (386)41985686] 
[name]Pozavarovalnica Sava, d.d. |[address]Ribčev Laz, 79 |[city]Bohinjsko jezero |[zipcode]4265 |[coordinates]46.2840104, 13.8594144 |[pref contact] [Telefon: 01 475 02 00, Telefaks: 01 475 02 64, Elektronska pošta: INFO@SAVA-RE.SI] 
[name]VITAL gostinstvo in trgovina d.o.o. |[address]Tovarniška cesta, 7 |[city]Kidričevo |[zipcode]2325 |[coordinates]46.4037526, 15.7977102 |[pref contact] [Elektronska pošta: vhodni.racuni@talum.si, Elektronska pošta: vhodna.posta@talum.si, Elektronska pošta: pan@talum.si, Elektronska pošta: pan.prenocista@talum.si, Elektronska pošta: izhodni.racuni@talum.si, Elektronska pošta: info@talum.si, Elektronska pošta: guest@talum.si, Elektronska pošta: gostilna.ribic@talum.si] 
[name]Lex Perfecta, družba za pravno svetovanje, d.o.o. |[address]Vodnikov trg, 6 |[city]Piran - Pirano |[zipcode]6330 |[coordinates]45.5252442, 13.5697532 |[pref contact] [Telefon: 01 360 31 68, Elektronska pošta: lex_perfecta@yahoo.com] 
[name]ZVEZDA TURIZEM Podjetje za gostinstvo in turizem d.o.o. |[address]Trg zmage, 8 |[city]Murska Sobota |[zipcode]9000 |[coordinates]46.6609054, 16.16483 |[pref contact] [Telefon: 02 539 15 70, Spletni naslov: www.hotel-zvezda.si, Elektronska pošta: info@hotel-zvezda.si] 
[name]BELA Podjetje za turizem, gostinstvo in trgovino Idrija d.o.o. |[address]Ulica Sv. Barbare, 9 |[city]Idrija |[zipcode]5280 |[coordinates]46.0003227, 14.0211555 |[pref contact] [Telefon: 05 377 32 40, Elektronska pošta: sasa.bevk@gmail.com] 
[name]DIREKTIVA, prevozi in poslovne storitve, d.o.o. |[address]Ulica talcev, 8 |[city]Kostanjevica |[zipcode]8311 |[coordinates]45.8459827, 15.4218196 |[pref contact] [Elektronska pošta: direktiva.doo@gmail.com] 
[name]TIMREPLA, svetovanje in storitve, d.o.o. |[address]Kozlovičeva ulica, 36 |[city]Koper - Capodistria |[zipcode]6000 |[coordinates]45.540477, 13.7012258 |[pref contact] [Elektronska pošta: veronica@itilesllc.com] 
[name]GOSTINSTVO FIGO, gostinstvo in turizem, d.o.o. |[address]Legen, 168 |[city]Šmartno pri Slovenj Gradcu |[zipcode]2383 |[coordinates]46.5110699, 15.1584743 |[pref contact] [Elektronska pošta: figo.matjaz@gmail.com] 
[name]JURE ŠTEKAR - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI |[address]Snežatno, 26 |[city]Kojsko |[zipcode]5211 |[coordinates]45.9987804, 13.5746057 |[pref contact] [Elektronska pošta: stekar@siol.net Telefon: (386)41413083] 
[name]TA-FABRIKA 2016, gostinstvo in storitve d.o.o. |[address]Vič, 22 |[city]Dravograd |[zipcode]2370 |[coordinates]46.60348860000001, 14.9860368 |[pref contact] [GSM: 070847846, Elektronska pošta: tafabrika2016@gmail.com, Elektronska pošta: kaspar.matevz@gmail.com] 
[name]GRADBENA HIŠA JPL, gradbene storitve, d.o.o. |[address]Gradaška ulica, 8 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0437485, 14.5040325 |[pref contact] [GSM: 041 615 934, Elektronska pošta: gradbenistvo.pecek@siol.net] 
[name]Damir Kokol s.p., turizem in finančno svetovanje |[address]Cankarjeva ulica, 33 |[city]Maribor |[zipcode]2000 |[coordinates]46.5648788, 15.6529101 |[pref contact] [GSM: 041 504 258, Elektronska pošta: info@villamaribor.com] 
[name]MEDNARODNA MEDICINSKA GRUPACIJA, zdravstvene storitve in turizem, d.o.o. |[address]Ulica XIV. divizije, 16 |[city]Rogaška Slatina |[zipcode]3250 |[coordinates]46.2316953, 15.6363707 |[pref contact] [Elektronska pošta: t-kolomieieva@ukr.net] 
[name]MEDNARODNA MEDICINSKA GRUPACIJA, zdravstvene storitve in turizem, d.o.o. |[address]Vid Ivanuševa ulica, 5 |[city]Rogaška Slatina |[zipcode]3250 |[coordinates]46.231237, 15.6355851 |[pref contact] [Elektronska pošta: t-kolomieieva@ukr.net] 
[name]DRIM - TS, turizem in tehniške storitve d.o.o. |[address]Podreber, 12 |[city]Naklo |[zipcode]4202 |[coordinates]46.2712987, 14.3084568 |[pref contact] [Elektronska pošta: info@drim-ts.si] 
[name]DRIM - TS, turizem in tehniške storitve d.o.o. |[address]Ulica bratov Praprotnik, 9 |[city]Naklo |[zipcode]4202 |[coordinates]46.2719734, 14.3162505 |[pref contact] [Elektronska pošta: info@drim-ts.si] 
[name]Holiday house Podhamer, oddajanje sob gostom, proizvodnja, trgovina in ostale storitve, Sebastian Rudolf s.p. |[address]Nunska Graba, 5 |[city]Ljutomer |[zipcode]9240 |[coordinates]46.5063187, 16.2336579 |[pref contact] [Elektronska pošta: seba.rudolf@gmail.com Telefon: (386)41343656] 
[name]POLNA KOŠARA, trgovina in storitve d.o.o. |[address]Dolnja Bistrica, 103 |[city]Črenšovci |[zipcode]9232 |[coordinates]46.5367235, 16.2885737 |[pref contact] [Elektronska pošta: strkbaut@gmail.com] 
[name]BELL.V, proizvodnja, trgovina in storitve, d.o.o. |[address]Pot k mlinu, 50 |[city]Maribor |[zipcode]2000 |[coordinates]46.53293499999999, 15.6038748 |[pref contact] [GSM: 041 676 160, Elektronska pošta: bellv@a1mail.si] 
[name]RAJSKI OTOK, gostinstvo in turizem d.o.o. |[address]Proseniško, 88 |[city]Šentjur |[zipcode]3230 |[coordinates]46.23882760000001, 15.3519772 |[pref contact] [Spletni naslov: www.rajskiotok.si, GSM: 041 621 477, Elektronska pošta: info@rajskiotok.si] 
[name]CRATOS, gostinstvo in turizem d.o.o. |[address]Ajševica, 59 |[city]Nova Gorica |[zipcode]5000 |[coordinates]45.9438016, 13.6969454 |[pref contact] [Elektronska pošta: vp.plus5293@gmail.com] 
[name]STORKOM ŠTORE trgovina in poslovne storitve, d.o.o. |[address]Razborca, 68 |[city]Šmartno pri Slovenj Gradcu |[zipcode]2383 |[coordinates]46.5015787, 15.2086815 |[pref contact] [Telefon: 03 780 58 00, Spletni naslov: www.storkom.si, Elektronska pošta: info@storkom.si] 
[name]STORKOM ŠTORE trgovina in poslovne storitve, d.o.o. |[address]Čateška ulica, 1 |[city]Brežice |[zipcode]8250 |[coordinates]45.8917575, 15.6017377 |[pref contact] [Telefon: 03 780 58 00, Spletni naslov: www.storkom.si, Elektronska pošta: info@storkom.si] 
[name]GRIČNIK trgovina in storitve d.o.o. |[address]Frajhajm, 34 |[city]Pohorje |[zipcode]2208 |[coordinates]46.5331695, 15.5995804 |[pref contact] [Telefon: 02-3202588, Telefaks: 02-3202587, Elektronska pošta: info@hotel-zarja.si] 
[name]Stanka Anžur - sobodajalka |[address]Kolodvorska ulica, 1 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.4847207, 13.7855433 |[pref contact] [Elektronska pošta: stih.joze@siol.net] 
[name]KDM PRO, storitve, d.o.o. |[address]Lipoglav, 1 |[city]Loče |[zipcode]3215 |[coordinates]46.2933733, 15.5056547 |[pref contact] [Elektronska pošta: slfelena17@gmail.com] 
[name]GoMango, oddajanje v najem, Urban Gabrijel s.p. |[address]Korenitka, 19 |[city]Velika Loka |[zipcode]8212 |[coordinates]45.9145356, 14.9480124 |[pref contact] [Elektronska pošta: urban.gabrijel@gmail.com] 
[name]APARTMAJI IN SVETOVANJE SAŠO MISOTIČ S.P. |[address]Zgornje Rute, 69 |[city]Gozd Martuljek |[zipcode]4282 |[coordinates]46.4840817, 13.8300194 |[pref contact] [GSM: 041 206 363, GSM: 031 822 770, Elektronska pošta: andreja@apartmaji-misotic.si] 
[name]KRESLIN CONSULTING SONJA KRESLIN s.p. |[address]Maistrova ulica, 1 |[city]Radenci |[zipcode]9252 |[coordinates]46.6439373, 16.0368855 |[pref contact] [Spletni naslov: http://www.skc.si/, GSM: 041/782 700, Elektronska pošta: sonja@skc.si] 
[name]MIZARSTVO JANEZ ROTAR S.P. |[address]Podsmreka, 7 |[city]Dobrova |[zipcode]1356 |[coordinates]46.0355859, 14.4301481 |[pref contact] [GSM: 041-689-587, Elektronska pošta: MIZARSTVO.ROTAR@SIOL.NET] 
[name]LJUBLJANSKE MLEKARNE, mlekarska industrija, d.o.o. |[address]Liminjanska cesta, 8 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.5069806, 13.6050654 |[pref contact] [Telefon: 01 5881500, Telefaks: 01 588 18 87, Elektronska pošta: info@si.lactalis.com] 
